iter	Passed	Remaining
252	1442	1407
253	1447	1401
254	1452	1395
255	1458	1389
256	1464	1384
257	1468	1377
258	1474	1372
259	1480	1366
260	1486	1360
261	1491	1354
262	1496	1348
263	1502	1342
264	1506	1335
265	1511	1330
266	1516	1323
267	1522	1318
268	1527	1312
269	1532	1305
270	1538	1300
271	1544	1294
272	1549	1288
273	1554	1282
274	1559	1276
275	1565	1270
276	1569	1263
277	1574	1257
278	1580	1251
279	1584	1245
280	1590	1239
281	1596	1234
282	1601	1228
283	1608	1223
284	1619	1221
285	1628	1218
286	1633	1212
287	1638	1205
288	1644	1200
289	1652	1196
290	1659	1191
291	1664	1186
292	1670	1180
293	1675	1174
294	1681	1168
295	1686	1162
296	1692	1156
297	1698	1151
298	1704	1145
299	1710	1140
300	1715	1134
301	1720	1128
302	1726	1122
303	1731	1116
304	1736	1110
305	1741	1103
306	1747	1098
307	1752	1092
308	1758	1087
309	1763	1080
310	1769	1075
311	1775	1069
312	1780	1063
313	1785	1057
314	1791	1052
315	1796	1046
316	1802	1040
317	1807	1034
318	1813	1028
319	1818	1022
320	1823	1016
321	1828	1010
322	1834	1005
323	1839	999
324	1845	993
325	1850	987
326	1855	981
327	1862	976
328	1867	970
329	1872	964
330	1877	958
331	1882	952
332	1888	947
333	1894	941
334	1899	935
335	1904	929
336	1910	924
337	1916	918
338	1921	912
339	1925	906
340	1931	900
341	1936	894
342	1941	888
343	1946	882
344	1953	877
345	1958	871
346	1964	865
347	1969	860
348	1988	860
349	1994	854
350	2000	849
351	2006	843
352	2011	837
353	2016	831
354	2022	825
355	2027	819
356	2032	814
357	2037	808
358	2042	802
359	2048	796
360	2053	790
361	2059	785
362	2065	779
363	2071	773
364	2077	768
365	2083	762
366	2088	756
367	2093	750
368	2098	745
369	2104	739
370	2109	733
371	2115	727
372	2120	722
373	2125	716
374	2130	710
375	2136	704
376	2141	698
377	2152	694
378	2157	688
379	2163	683
380	2168	677
381	2174	671
382	2178	665
383	2184	659
384	2189	653
385	2195	648
386	2200	642
387	2206	636
388	2211	631
389	2218	625
390	2223	619
391	2228	613
392	2233	608
393	2239	602
394	2245	596
395	2250	591
396	2255	585
397	2261	579
398	2267	573
399	2272	568
400	2278	562
401	2283	556
402	2289	550
403	2294	545
404	2300	539
405	2305	533
406	2311	528
407	2316	522
408	2322	516
409	2327	510
410	2332	505
411	2338	499
412	2343	493
413	2348	487
414	2353	482
415	2359	476
416	2364	470
417	2369	464
418	2374	459
419	2378	453
420	2384	447
421	2389	441
422	2395	436
423	2401	430
424	2406	424
425	2411	418
426	2416	413
427	2421	407
428	2427	401
429	2432	395
430	2438	390
431	2444	384
432	2449	378
433	2454	373
434	2460	367
435	2466	362
436	2471	356
437	2476	350
438	2481	344
439	2486	339
440	2492	333
441	2497	327
442	2502	321
443	2507	316
444	2513	310
445	2518	304
446	2523	299
447	2529	293
448	2535	287
449	2540	282
450	2547	276
451	2552	271
452	2557	265
453	2562	259
454	2567	253
455	2572	248
456	2578	242
457	2584	237
458	2590	231
459	2594	225
460	2600	220
461	2605	214
462	2610	208
463	2615	202
464	2621	197
465	2626	191
466	2631	185
467	2636	180
468	2641	174
469	2646	168
470	2652	163
471	2658	157
472	2663	152
473	2669	146
474	2674	140
475	2680	135
476	2686	129
477	2691	123
478	2696	118
479	2701	112
480	2706	106
481	2711	101
482	2716	95
483	2721	89
484	2726	84
485	2731	78
486	2736	73
487	2742	67
488	2748	61
489	2753	56
490	2759	50
491	2764	44
492	2768	39
493	2773	33
494	2778	28
495	2784	22
496	2789	16
497	2794	11
498	2799	5
499	2804	0
